is_fraudulent,amount_robust,customer_age_robust,card_type_Discover,card_type_MasterCard,card_type_Visa,purchase_category_Groceries,purchase_category_Online Shopping,purchase_category_Restaurant,purchase_category_Retail,purchase_category_Travel
0,0.8719641477482677,0.6153846153846154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.6141436975005778,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.45457904627161466,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.2125506592870254,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.28786330933830234,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.5262736698170435,0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.7469752626576588,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.10518557452719639,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.581597266819081,-0.8076923076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.049016256419477565,-0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.6823230457025312,-0.2692307692307692,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.023286970164619288,-0.8461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.8629220454594856,-0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.620061769256457,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.35005937831594786,0.7307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.8959802559689531,-0.6153846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.9115846007623345,-0.8461538461538461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5684135022931294,-0.6538461538461539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.2975811981180729,-0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.19698385818758793,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.07853547977876899,0.5769230769230769,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.431556857948494,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8307925473791539,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.45543267131286347,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.6841113111245916,-0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.48676387190091613,0.9230769230769231,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.4834106272365666,0.9615384615384616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6047676539340849,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.15675875410263668,0.3076923076923077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.881387614928163,0.11538461538461539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.5930658773269681,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.7782768234873347,-0.9615384615384616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.8082683069967612,-0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.9580538139453086,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.7397905852271491,-0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.07126583504091272,-0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.03853366187358845,0.9230769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.5098591716280328,-0.4230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.2908430930471053,0.5769230769230769,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3836846962023567,-0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.1540971038004097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8374160453843982,0.9615384615384616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.23727416974096843,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.34667056594154644,0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.7834124056220693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.7991096216583643,0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.07812645111317036,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.8774633109190892,0.6923076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.652187315369005,-0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.400020155035696,0.11538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9039731108112005,-0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.26705817494175793,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.5299351679685106,0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6769681293558093,0.11538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.7706989252623611,-0.11538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.9428505938819588,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.2433127765142459,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3956947262965913,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6233695662912955,0.6923076923076923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,-0.3467397253777586,0.5384615384615384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.773332911790103,-0.3076923076923077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.5336263058783545,0.5769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.0,-0.7692307692307693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.6343046611484022,-0.9615384615384616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.6946274973966411,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.003477731649531485,0.4230769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.20960249132049064,-0.2692307692307692,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.4727047465109063,-0.11538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.5402458519158151,-0.6923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.07814818693598005,-0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.6522959944830529,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.2630864473192814,-0.6923076923076923,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.4041400814500559,0.8846153846153846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6902111733985143,-0.19230769230769232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.23354746412107233,0.46153846153846156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.2311723314831536,-0.34615384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.3424696241876235,0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6255965001373308,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.19169810127707843,-0.5384615384615384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.30016183308073674,0.19230769230769232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7027566951274212,-0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.595429154061536,-0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.5896237133874884,0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.4776091385303028,-0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.3915728238983397,0.6923076923076923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.6365434508977883,-0.8076923076923077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.5756910509665524,-0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.402885331678776,-0.4230769230769231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.3789107191198176,-0.9615384615384616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.7564738172254419,0.4230769230769231,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.6702181683814913,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.37359729843482303,-0.38461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6842417260614493,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.01007554186418286,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.20772135465551692,-0.11538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8457764332305163,-0.6538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.951961855606953,0.7307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.05797141541702136,-0.6923076923076923,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6128257162447612,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.9547638007654959,-0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.23648772815203997,-0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3733325165933248,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.5368570395414137,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3757768086674558,0.7307692307692307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.8342564471414428,-0.38461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.5371218213829121,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.35684095503253443,-0.6923076923076923,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5804195804195805,-0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.09040323903279526,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.46707714438711884,-0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.4105916688567156,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.6165464939129816,-0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.1319680601963732,-0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.3236207138439408,-0.4230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.659385824686757,0.8461538461538461,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.7573412741539329,-0.038461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.48775581581458943,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.1576775866123138,-0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.4460961474242061,-0.6538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.08220092989801947,-0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.007927647373818765,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.3456193425111197,0.2692307692307692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.6385826662741043,0.8846153846153846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.8252459605949294,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.14458866931316783,-0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.9405268368252261,-0.4230769230769231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.8161307469021511,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.1867897572898985,0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.09622251159408549,-0.5384615384615384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.6953092118393048,0.5769230769230769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.21831460429934577,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.9203125216123237,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.24696044277847035,-0.15384615384615385,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.45626456053130254,0.038461538461538464,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.663906875831148,-0.7692307692307693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.19451387832286396,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.74413379782128,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.33836748162828967,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.7317522827553908,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8585847608170298,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.1647891526388275,-0.7307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.8921547511544685,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.19230868029963827,0.5769230769230769,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.35174291659174384,0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3372569786811099,-0.4230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.1728709267562052,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.5160064575153582,-0.6923076923076923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.49276888694803345,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.34423417780298254,0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6284695807159781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.29957694184877004,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.6349033842676113,0.7307692307692307,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.25352466126696144,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.3895375604898068,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5328912398706126,-0.8846153846153846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.6200479373692145,0.23076923076923078,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.12342983379999478,-0.5769230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.8251234495936387,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.33410726035761357,-0.7307692307692307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.2556547719022995,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.9217115182077035,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.34511744260260796,-0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.3046868361929112,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.5911373170485913,0.5384615384615384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.4537451810692839,-0.5769230769230769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.5348711757301753,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.08748273484074566,-0.6538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7053946336229466,-0.8461538461538461,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.8890583843960502,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.15773291416128374,-0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.706054612242801,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.5320791104910911,-0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7136977179362034,0.2692307692307692,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.8483491642576128,0.4230769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.29289218834288067,-0.9615384615384616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.6261794153854057,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.6754110540490872,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.8996832497821478,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,-0.6338462328855093,0.6153846153846154,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.8245879579589666,0.7692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5037494294346513,-0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.034287272490154744,0.23076923076923078,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8245523902489148,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.7527668714444639,0.4230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.2398469007680648,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.6718305712371831,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.11558122578184729,-0.46153846153846156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.1516745475490882,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.010879767308136981,-0.9230769230769231,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.1826520470205126,0.46153846153846156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.78888785698619,0.5769230769230769,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.7698848198989481,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.1754041381054662,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0727339910725048,-0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.4576694850783575,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0853585521570829,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.20634014191516303,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9767979971427273,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.5055139830500103,-0.8076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.6774403895059449,0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.3547839558011924,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.8910896958367993,0.46153846153846156,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.2087014426658393,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.15007400059674725,0.9615384615384616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.01674843946672151,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8654947764865819,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.10215046326942324,-0.9615384615384616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.060060030390632395,-0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.49239740197637893,-0.9615384615384616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.3559399063778831,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.3290665254496844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.4792037575309686,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.20978823380631792,-0.6538461538461539,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.18213236325697463,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.8917378185533033,0.38461538461538464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.18693202813010656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.36163864392177464,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.4961932670324873,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.20095756179395624,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4544723431414588,0.23076923076923078,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.5453794580666577,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.32474702466225497,-0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.7544642416075023,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.6969887981473173,-0.7307692307692307,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.8610033651005676,-0.34615384615384615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.62116436826807,-0.4230769230769231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.6217057878544172,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.5935519693643456,0.8461538461538461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.9413725579309076,-0.23076923076923078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.38727110696593603,0.5769230769230769,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.8853810783734488,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6531930911699207,0.2692307692307692,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.4758465608988354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.5468673739371676,-0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9447376584986079,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.41964957901663175,-0.4230769230769231,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,-0.016570600916461262,-0.11538461538461539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.033732021016564674,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7619334607184284,0.7307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.5497483584513819,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.40669700460601854,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.7542192196049216,-0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.045269790960663976,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.23886483677385062,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6722830715484006,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.525795481715233,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.18582350116681862,0.19230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.19753713367728634,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.23485556545743042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.16063563449830764,0.4230769230769231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.06485376731208888,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.3112925503431296,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.038879459054649824,-0.9230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.5819964155652202,0.11538461538461539,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.4764531879536118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.9358575868889516,0.34615384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.5421645322747327,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.12239046627291882,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.16615258152415532,-0.8846153846153846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.4806877214336949,-0.5769230769230769,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4957407667212698,-0.34615384615384615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.4189599606384009,-0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.8519889265862702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.2885134080386975,-0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5868395520839713,-0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
