transaction_id,customer_id,merchant_id,transaction_time,is_fraudulent,card_type,location,purchase_category,transaction_description,amount_robust,customer_age_robust
5033,1017,2051,2023-01-01 01:23:52,Yes,Visa,City-1,Gas Station,Purchase at Merchant-2051,0.9699175066569932,0.9615384615384616
5034,1083,2065,2023-01-01 01:23:53,Yes,Visa,City-21,Groceries,Purchase at Merchant-2065,-0.6094079575533894,-0.38461538461538464
5035,1023,2056,2023-01-01 01:23:54,Yes,Discover,City-40,Online Shopping,Purchase at Merchant-2056,-0.11080656862880774,-0.6153846153846154
5036,1077,2066,2023-01-01 01:23:55,No,MasterCard,City-9,Travel,Purchase at Merchant-2066,-0.20647947352918508,-0.038461538461538464
5037,1002,2043,2023-01-01 01:23:56,No,Visa,City-22,Groceries,Purchase at Merchant-2043,0.5345610140375084,0.3076923076923077
5038,1029,2007,2023-01-01 01:23:57,No,MasterCard,City-27,Travel,Purchase at Merchant-2007,-0.06630602598747871,-0.23076923076923078
5039,1033,2057,2023-01-01 01:23:58,Yes,American Express,City-33,Online Shopping,Purchase at Merchant-2057,-0.3057838251370441,0.8076923076923077
5040,1078,2035,2023-01-01 01:23:59,No,Discover,City-30,Gas Station,Purchase at Merchant-2035,0.16355446873535898,0.6538461538461539
5041,1040,2048,2023-01-01 01:24:00,No,Discover,City-1,Travel,Purchase at Merchant-2048,0.07200326573215059,-0.3076923076923077
5042,1092,2013,2023-01-01 01:24:01,Yes,American Express,City-20,Restaurant,Purchase at Merchant-2013,0.2521503027523479,-0.3076923076923077
5043,1091,2007,2023-01-01 01:24:02,Yes,Discover,City-11,Gas Station,Purchase at Merchant-2007,0.3056909138712566,-0.038461538461538464
5044,1083,2084,2023-01-01 01:24:03,Yes,American Express,City-28,Restaurant,Purchase at Merchant-2084,-0.1453517679827779,1.0
5045,1036,2049,2023-01-01 01:24:04,Yes,Visa,City-17,Retail,Purchase at Merchant-2049,-0.506997997465697,-1.0
5046,1055,2094,2023-01-01 01:24:05,No,Visa,City-25,Travel,Purchase at Merchant-2094,0.2832834841329302,0.5384615384615384
5047,1049,2055,2023-01-01 01:24:06,Yes,Visa,City-40,Travel,Purchase at Merchant-2055,-0.5647156618741587,0.5769230769230769
5048,1045,2025,2023-01-01 01:24:07,Yes,Visa,City-32,Restaurant,Purchase at Merchant-2025,0.2705704554035808,0.5384615384615384
5049,1059,2038,2023-01-01 01:24:08,Yes,American Express,City-40,Online Shopping,Purchase at Merchant-2038,0.15346272380248238,0.7307692307692307
5050,1033,2025,2023-01-01 01:24:09,No,American Express,City-23,Gas Station,Purchase at Merchant-2025,0.833163984430444,0.6153846153846154
5051,1028,2052,2023-01-01 01:24:10,No,MasterCard,City-3,Retail,Purchase at Merchant-2052,0.3930195963697394,-0.038461538461538464
5052,1060,2023,2023-01-01 01:24:11,Yes,Discover,City-47,Restaurant,Purchase at Merchant-2023,-0.5745701865539607,0.23076923076923078
5053,1039,2077,2023-01-01 01:24:12,No,Visa,City-35,Restaurant,Purchase at Merchant-2077,0.2145884525134473,0.2692307692307692
5054,1087,2036,2023-01-01 01:24:13,Yes,Discover,City-4,Online Shopping,Purchase at Merchant-2036,0.2685955967967359,0.38461538461538464
5055,1067,2068,2023-01-01 01:24:14,Yes,MasterCard,City-50,Restaurant,Purchase at Merchant-2068,-0.22064349947317344,-0.19230769230769232
5056,1080,2078,2023-01-01 01:24:15,No,American Express,City-20,Retail,Purchase at Merchant-2078,-0.365725429418079,0.23076923076923078
5057,1051,2064,2023-01-01 01:24:16,No,Visa,City-45,Restaurant,Purchase at Merchant-2064,-0.9145186702223347,0.46153846153846156
5058,1075,2067,2023-01-01 01:24:17,Yes,Visa,City-26,Groceries,Purchase at Merchant-2067,0.03660802713799685,0.46153846153846156
5059,1014,2056,2023-01-01 01:24:18,No,Discover,City-27,Online Shopping,Purchase at Merchant-2056,0.4564364773583153,0.9230769230769231
5060,1001,2014,2023-01-01 01:24:19,No,American Express,City-1,Travel,Purchase at Merchant-2014,0.1664030886076949,-0.4230769230769231
5061,1066,2088,2023-01-01 01:24:20,No,MasterCard,City-45,Gas Station,Purchase at Merchant-2088,-0.3141735147541113,-0.6538461538461539
5062,1085,2007,2023-01-01 01:24:21,No,American Express,City-41,Groceries,Purchase at Merchant-2007,-0.515008134677845,-0.8461538461538461
5063,1048,2083,2023-01-01 01:24:22,No,MasterCard,City-25,Online Shopping,Purchase at Merchant-2083,-0.6896714301811375,0.5
5064,1072,2032,2023-01-01 01:24:23,Yes,American Express,City-15,Travel,Purchase at Merchant-2032,-0.6624029620902268,-0.8461538461538461
5065,1083,2015,2023-01-01 01:24:24,Yes,Visa,City-33,Retail,Purchase at Merchant-2015,0.18195485303216893,0.6153846153846154
5066,1077,2029,2023-01-01 01:24:25,No,Visa,City-46,Online Shopping,Purchase at Merchant-2029,-0.2803992812226332,1.0
5067,1078,2015,2023-01-01 01:24:26,No,American Express,City-12,Retail,Purchase at Merchant-2015,-0.9290503875585885,1.0
5068,1037,2007,2023-01-01 01:24:27,No,Discover,City-33,Gas Station,Purchase at Merchant-2007,-0.2860629147647863,0.8076923076923077
5069,1039,2005,2023-01-01 01:24:28,Yes,American Express,City-24,Groceries,Purchase at Merchant-2005,0.6193099262838063,-0.46153846153846156
5070,1088,2074,2023-01-01 01:24:29,Yes,American Express,City-3,Groceries,Purchase at Merchant-2074,-0.4377672434413542,-0.5384615384615384
5071,1014,2035,2023-01-01 01:24:30,Yes,Discover,City-46,Travel,Purchase at Merchant-2035,-0.41702826281631844,0.7692307692307693
5072,1062,2031,2023-01-01 01:24:31,No,Discover,City-19,Gas Station,Purchase at Merchant-2031,0.2885794262828178,-0.9230769230769231
5073,1009,2009,2023-01-01 01:24:32,No,MasterCard,City-7,Groceries,Purchase at Merchant-2009,0.6034833817328543,-0.34615384615384615
5074,1044,2069,2023-01-01 01:24:33,No,American Express,City-27,Retail,Purchase at Merchant-2069,-0.4144544230704604,-0.2692307692307692
5075,1036,2013,2023-01-01 01:24:34,No,MasterCard,City-10,Travel,Purchase at Merchant-2013,-0.9618935315967492,-0.6923076923076923
5076,1082,2036,2023-01-01 01:24:35,Yes,MasterCard,City-49,Retail,Purchase at Merchant-2036,-0.8768678623885312,-0.7692307692307693
5077,1042,2029,2023-01-01 01:24:36,Yes,MasterCard,City-30,Retail,Purchase at Merchant-2029,-0.698462417392989,0.15384615384615385
5078,1036,2080,2023-01-01 01:24:37,Yes,Visa,City-22,Travel,Purchase at Merchant-2080,0.9365010803405692,0.46153846153846156
5079,1034,2090,2023-01-01 01:24:38,No,Discover,City-1,Travel,Purchase at Merchant-2090,-0.05863392763596189,-0.23076923076923078
5080,1084,2092,2023-01-01 01:24:39,No,American Express,City-41,Groceries,Purchase at Merchant-2092,-0.3708533405553722,-0.5
5081,1092,2052,2023-01-01 01:24:40,No,MasterCard,City-41,Gas Station,Purchase at Merchant-2052,0.10031945660747352,-0.2692307692307692
5082,1084,2051,2023-01-01 01:24:41,Yes,Visa,City-11,Online Shopping,Purchase at Merchant-2051,0.5303641923935325,0.6923076923076923
5083,1039,2051,2023-01-01 01:24:42,No,Visa,City-2,Gas Station,Purchase at Merchant-2051,0.004846212086767146,0.3076923076923077
5084,1025,2013,2023-01-01 01:24:43,Yes,Discover,City-41,Retail,Purchase at Merchant-2013,-0.3874943413085465,0.8846153846153846
5085,1020,2029,2023-01-01 01:24:44,No,American Express,City-40,Online Shopping,Purchase at Merchant-2029,-0.09110344977553042,-0.15384615384615385
5086,1067,2094,2023-01-01 01:24:45,Yes,Discover,City-11,Travel,Purchase at Merchant-2094,-0.08653498306840442,0.0
5087,1098,2089,2023-01-01 01:24:46,Yes,Visa,City-12,Online Shopping,Purchase at Merchant-2089,-0.36425861751990185,-0.38461538461538464
5088,1031,2035,2023-01-01 01:24:47,No,MasterCard,City-22,Travel,Purchase at Merchant-2035,0.8828379054242386,-0.15384615384615385
5089,1008,2064,2023-01-01 01:24:48,No,American Express,City-12,Gas Station,Purchase at Merchant-2064,-0.14647065684311247,0.8076923076923077
5090,1077,2027,2023-01-01 01:24:49,No,Visa,City-8,Groceries,Purchase at Merchant-2027,-0.577944644653945,-1.0
5091,1052,2022,2023-01-01 01:24:50,Yes,American Express,City-12,Travel,Purchase at Merchant-2022,0.7831678392595566,-0.3076923076923077
5092,1085,2027,2023-01-01 01:24:51,Yes,MasterCard,City-50,Restaurant,Purchase at Merchant-2027,-0.1329609634305212,-0.2692307692307692
5093,1041,2045,2023-01-01 01:24:52,No,MasterCard,City-50,Online Shopping,Purchase at Merchant-2045,0.9808138236148808,0.0
5094,1088,2082,2023-01-01 01:24:53,Yes,American Express,City-15,Restaurant,Purchase at Merchant-2082,-0.4680918991260411,-0.6153846153846154
5095,1018,2037,2023-01-01 01:24:54,Yes,Discover,City-36,Travel,Purchase at Merchant-2037,-0.3225572738648517,-0.38461538461538464
5096,1093,2091,2023-01-01 01:24:55,No,Discover,City-1,Restaurant,Purchase at Merchant-2091,-0.9299676392038096,-0.9615384615384616
5097,1004,2077,2023-01-01 01:24:56,Yes,American Express,City-12,Groceries,Purchase at Merchant-2077,-0.4931087516481866,0.8846153846153846
5098,1084,2037,2023-01-01 01:24:57,No,MasterCard,City-38,Retail,Purchase at Merchant-2037,-0.3539395365111623,-0.2692307692307692
5099,1064,2094,2023-01-01 01:24:58,Yes,Visa,City-44,Gas Station,Purchase at Merchant-2094,-0.5398609098582807,0.6538461538461539
5100,1038,2001,2023-01-01 01:24:59,Yes,Discover,City-47,Groceries,Purchase at Merchant-2001,-0.5821434431333633,0.8846153846153846
5101,1034,2013,2023-01-01 01:25:00,No,American Express,City-19,Groceries,Purchase at Merchant-2013,0.18742475670097786,0.8461538461538461
5102,1054,2024,2023-01-01 01:25:01,No,Discover,City-17,Groceries,Purchase at Merchant-2024,-0.21296151694444504,0.5769230769230769
5103,1052,2065,2023-01-01 01:25:02,No,American Express,City-45,Groceries,Purchase at Merchant-2065,-0.43754583787181806,-0.3076923076923077
5104,1050,2090,2023-01-01 01:25:03,No,American Express,City-25,Retail,Purchase at Merchant-2090,-0.13297282444317501,-0.7692307692307693
5105,1095,2080,2023-01-01 01:25:04,Yes,MasterCard,City-9,Groceries,Purchase at Merchant-2080,-0.6072413459086425,-0.038461538461538464
5106,1005,2062,2023-01-01 01:25:05,No,MasterCard,City-32,Gas Station,Purchase at Merchant-2062,-0.05836507801581071,-0.5
5107,1075,2095,2023-01-01 01:25:06,Yes,Visa,City-25,Gas Station,Purchase at Merchant-2095,-0.8193281131698754,-0.8076923076923077
5108,1091,2040,2023-01-01 01:25:07,Yes,Discover,City-16,Retail,Purchase at Merchant-2040,0.7677742216704654,0.038461538461538464
5109,1074,2089,2023-01-01 01:25:08,Yes,American Express,City-21,Online Shopping,Purchase at Merchant-2089,0.1411529695033596,0.7692307692307693
5110,1025,2031,2023-01-01 01:25:09,Yes,American Express,City-47,Gas Station,Purchase at Merchant-2031,-0.26831290932848884,0.6153846153846154
5111,1044,2022,2023-01-01 01:25:10,Yes,Visa,City-7,Retail,Purchase at Merchant-2022,0.14880925317133814,0.7307692307692307
5112,1093,2041,2023-01-01 01:25:11,Yes,Discover,City-19,Groceries,Purchase at Merchant-2041,-0.22473950250959263,0.7692307692307693
5113,1092,2088,2023-01-01 01:25:12,Yes,Visa,City-33,Restaurant,Purchase at Merchant-2088,-0.3413767472754266,0.8461538461538461
5114,1029,2009,2023-01-01 01:25:13,Yes,American Express,City-30,Gas Station,Purchase at Merchant-2009,-0.877650689223677,-0.07692307692307693
5115,1088,2022,2023-01-01 01:25:14,Yes,American Express,City-17,Groceries,Purchase at Merchant-2022,-0.24289871288244358,0.8846153846153846
5116,1069,2024,2023-01-01 01:25:15,No,Visa,City-38,Groceries,Purchase at Merchant-2024,-0.05530691358659242,0.8461538461538461
5117,1082,2043,2023-01-01 01:25:16,No,Visa,City-31,Travel,Purchase at Merchant-2043,-0.9597822713443865,-0.3076923076923077
5118,1061,2059,2023-01-01 01:25:17,Yes,MasterCard,City-41,Groceries,Purchase at Merchant-2059,-0.24873433110807563,-0.7692307692307693
5119,1086,2019,2023-01-01 01:25:18,Yes,Discover,City-6,Groceries,Purchase at Merchant-2019,-0.7580205155982201,0.19230769230769232
5120,1046,2002,2023-01-01 01:25:19,No,Visa,City-21,Groceries,Purchase at Merchant-2002,0.0692356961129484,-0.8846153846153846
5121,1065,2086,2023-01-01 01:25:20,Yes,MasterCard,City-43,Online Shopping,Purchase at Merchant-2086,-0.0617830264955254,-0.8846153846153846
5122,1039,2061,2023-01-01 01:25:21,No,American Express,City-7,Groceries,Purchase at Merchant-2061,0.3563908124595984,-0.8846153846153846
5123,1022,2055,2023-01-01 01:25:22,Yes,Discover,City-9,Groceries,Purchase at Merchant-2055,-0.13308748089882766,-0.46153846153846156
5124,1085,2043,2023-01-01 01:25:23,Yes,MasterCard,City-44,Restaurant,Purchase at Merchant-2043,-0.5118570589828391,-0.46153846153846156
5125,1072,2003,2023-01-01 01:25:24,Yes,Visa,City-39,Restaurant,Purchase at Merchant-2003,-0.8207395736756684,0.07692307692307693
5126,1024,2023,2023-01-01 01:25:25,No,Visa,City-22,Groceries,Purchase at Merchant-2023,-0.3553628580296091,0.4230769230769231
5127,1038,2034,2023-01-01 01:25:26,Yes,Discover,City-18,Restaurant,Purchase at Merchant-2034,-0.4028247001634844,-0.9615384615384616
5128,1013,2010,2023-01-01 01:25:27,Yes,Visa,City-24,Retail,Purchase at Merchant-2010,0.06035772814163627,-0.38461538461538464
5129,1061,2022,2023-01-01 01:25:28,Yes,Discover,City-49,Online Shopping,Purchase at Merchant-2022,0.7030130925811341,0.07692307692307693
5130,1017,2087,2023-01-01 01:25:29,No,Discover,City-36,Retail,Purchase at Merchant-2087,0.6843656038540382,-0.34615384615384615
5131,1095,2098,2023-01-01 01:25:30,Yes,American Express,City-39,Gas Station,Purchase at Merchant-2098,0.5322105566966289,0.9615384615384616
5132,1034,2002,2023-01-01 01:25:31,No,Discover,City-16,Groceries,Purchase at Merchant-2002,0.23257172453193473,-0.6923076923076923
5133,1093,2077,2023-01-01 01:25:32,Yes,Discover,City-47,Gas Station,Purchase at Merchant-2077,-0.28690109299231603,-0.7307692307692307
5134,1072,2046,2023-01-01 01:25:33,No,Visa,City-35,Gas Station,Purchase at Merchant-2046,-0.41919289762562295,-0.6923076923076923
5135,1098,2061,2023-01-01 01:25:34,Yes,Visa,City-21,Travel,Purchase at Merchant-2061,0.32289333589004054,0.8076923076923077
5136,1024,2075,2023-01-01 01:25:35,No,MasterCard,City-15,Travel,Purchase at Merchant-2075,-0.48570352608137846,-0.9230769230769231
5137,1088,2001,2023-01-01 01:25:36,Yes,Visa,City-41,Retail,Purchase at Merchant-2001,0.9448057660336181,0.038461538461538464
5138,1043,2063,2023-01-01 01:25:37,No,American Express,City-15,Restaurant,Purchase at Merchant-2063,0.5129937393621542,0.9615384615384616
5139,1084,2032,2023-01-01 01:25:38,Yes,Visa,City-22,Gas Station,Purchase at Merchant-2032,0.7518310438284186,0.6538461538461539
5140,1012,2061,2023-01-01 01:25:39,Yes,American Express,City-33,Gas Station,Purchase at Merchant-2061,0.8850104475753126,-0.038461538461538464
5141,1029,2015,2023-01-01 01:25:40,Yes,American Express,City-43,Travel,Purchase at Merchant-2015,-0.39852112940562495,-0.9615384615384616
5142,1046,2006,2023-01-01 01:25:41,Yes,American Express,City-19,Gas Station,Purchase at Merchant-2006,-0.5382497889728166,-0.11538461538461539
5143,1029,2003,2023-01-01 01:25:42,Yes,Discover,City-37,Restaurant,Purchase at Merchant-2003,0.4247517588893347,0.6538461538461539
5144,1096,2073,2023-01-01 01:25:43,No,American Express,City-39,Gas Station,Purchase at Merchant-2073,0.5758828052876394,0.8461538461538461
5145,1040,2088,2023-01-01 01:25:44,Yes,Discover,City-41,Travel,Purchase at Merchant-2088,0.588012667561514,0.23076923076923078
5146,1054,2038,2023-01-01 01:25:45,Yes,MasterCard,City-39,Groceries,Purchase at Merchant-2038,-0.3724684151117209,-0.9615384615384616
5147,1043,2030,2023-01-01 01:25:46,Yes,MasterCard,City-44,Travel,Purchase at Merchant-2030,-0.7359214721888906,0.6923076923076923
5148,1048,2068,2023-01-01 01:25:47,No,American Express,City-40,Groceries,Purchase at Merchant-2068,0.148959492664952,0.3076923076923077
5149,1034,2065,2023-01-01 01:25:48,Yes,MasterCard,City-49,Groceries,Purchase at Merchant-2065,0.21629248466469908,0.8846153846153846
5150,1075,2022,2023-01-01 01:25:49,Yes,American Express,City-5,Travel,Purchase at Merchant-2022,-0.4924682569648855,-0.23076923076923078
5151,1038,2097,2023-01-01 01:25:50,Yes,Discover,City-28,Groceries,Purchase at Merchant-2097,0.22415238238323318,0.0
5152,1060,2019,2023-01-01 01:25:51,No,MasterCard,City-38,Groceries,Purchase at Merchant-2019,0.6711089453780599,0.4230769230769231
5153,1016,2100,2023-01-01 01:25:52,Yes,Discover,City-23,Groceries,Purchase at Merchant-2100,0.8902510383328158,-1.0
5154,1061,2013,2023-01-01 01:25:53,No,Discover,City-15,Gas Station,Purchase at Merchant-2013,-0.46503768836770726,0.8461538461538461
5155,1007,2013,2023-01-01 01:25:54,Yes,Visa,City-23,Travel,Purchase at Merchant-2013,0.16660274898736596,-0.6923076923076923
5156,1082,2039,2023-01-01 01:25:55,No,Visa,City-49,Restaurant,Purchase at Merchant-2039,-0.41248549496994225,0.7692307692307693
5157,1075,2095,2023-01-01 01:25:56,No,Discover,City-42,Online Shopping,Purchase at Merchant-2095,0.15988941582535837,0.34615384615384615
5158,1075,2043,2023-01-01 01:25:57,Yes,American Express,City-42,Online Shopping,Purchase at Merchant-2043,-0.44299597318620415,0.6153846153846154
5159,1080,2058,2023-01-01 01:25:58,No,MasterCard,City-39,Retail,Purchase at Merchant-2058,-0.1659662079749496,0.4230769230769231
5160,1010,2063,2023-01-01 01:25:59,Yes,American Express,City-46,Gas Station,Purchase at Merchant-2063,-0.9415756169209206,-0.7692307692307693
5161,1061,2095,2023-01-01 01:26:00,Yes,MasterCard,City-22,Gas Station,Purchase at Merchant-2095,0.5235599248011796,0.5384615384615384
5162,1025,2045,2023-01-01 01:26:01,Yes,Visa,City-10,Gas Station,Purchase at Merchant-2045,0.6770097991732874,0.19230769230769232
5163,1065,2070,2023-01-01 01:26:02,No,Discover,City-9,Online Shopping,Purchase at Merchant-2070,0.4061319458584309,-0.8846153846153846
5164,1016,2033,2023-01-01 01:26:03,No,American Express,City-36,Retail,Purchase at Merchant-2033,-0.6371291209605839,0.23076923076923078
5165,1088,2085,2023-01-01 01:26:04,Yes,Visa,City-46,Retail,Purchase at Merchant-2085,-0.5320840392283226,0.23076923076923078
5166,1049,2063,2023-01-01 01:26:05,No,American Express,City-31,Gas Station,Purchase at Merchant-2063,0.19622958176092536,0.23076923076923078
5167,1068,2033,2023-01-01 01:26:06,No,Visa,City-42,Travel,Purchase at Merchant-2033,0.01292949221027989,-1.0
5168,1039,2047,2023-01-01 01:26:07,Yes,MasterCard,City-44,Retail,Purchase at Merchant-2047,-0.7221152534599563,0.07692307692307693
5169,1053,2059,2023-01-01 01:26:08,No,Discover,City-21,Gas Station,Purchase at Merchant-2059,0.45222779470168567,0.9615384615384616
5170,1007,2002,2023-01-01 01:26:09,Yes,Visa,City-6,Online Shopping,Purchase at Merchant-2002,0.4534040117898466,-0.6538461538461539
5171,1020,2046,2023-01-01 01:26:10,No,Visa,City-9,Groceries,Purchase at Merchant-2046,-0.5439371445402771,-0.34615384615384615
5172,1018,2039,2023-01-01 01:26:11,No,Visa,City-1,Groceries,Purchase at Merchant-2039,0.16127122379951714,-0.6538461538461539
5173,1026,2091,2023-01-01 01:26:12,No,American Express,City-37,Retail,Purchase at Merchant-2091,0.6390940953902174,-0.8846153846153846
5174,1044,2043,2023-01-01 01:26:13,No,Discover,City-45,Groceries,Purchase at Merchant-2043,0.29344046463540224,0.15384615384615385
5175,1053,2067,2023-01-01 01:26:14,Yes,Discover,City-3,Travel,Purchase at Merchant-2067,0.7669953485062041,-0.19230769230769232
5176,1073,2100,2023-01-01 01:26:15,Yes,American Express,City-5,Groceries,Purchase at Merchant-2100,0.175128840249951,-0.4230769230769231
5177,1059,2085,2023-01-01 01:26:16,No,Visa,City-36,Online Shopping,Purchase at Merchant-2085,0.8685434083410594,-0.9615384615384616
5178,1019,2077,2023-01-01 01:26:17,No,American Express,City-6,Travel,Purchase at Merchant-2077,-0.7784866929322203,0.8461538461538461
5179,1041,2062,2023-01-01 01:26:18,No,MasterCard,City-32,Restaurant,Purchase at Merchant-2062,-0.6640733880389595,0.34615384615384615
5180,1092,2015,2023-01-01 01:26:19,Yes,Visa,City-43,Travel,Purchase at Merchant-2015,0.9348603069234706,0.6923076923076923
5182,1100,2088,2023-01-01 01:26:21,No,American Express,City-49,Groceries,Purchase at Merchant-2088,0.5258886369521942,0.11538461538461539
5183,1011,2067,2023-01-01 01:26:22,Yes,Visa,City-37,Retail,Purchase at Merchant-2067,-0.09561063458394546,-0.6538461538461539
5184,1063,2094,2023-01-01 01:26:23,No,American Express,City-30,Restaurant,Purchase at Merchant-2094,-0.854626486827357,-0.6538461538461539
5185,1043,2082,2023-01-01 01:26:24,No,Discover,City-16,Restaurant,Purchase at Merchant-2082,-0.6331794037468939,-0.07692307692307693
5186,1081,2003,2023-01-01 01:26:25,No,MasterCard,City-50,Travel,Purchase at Merchant-2003,0.7237145133327667,0.46153846153846156
5187,1023,2019,2023-01-01 01:26:26,No,Visa,City-5,Restaurant,Purchase at Merchant-2019,0.5287214421409918,0.038461538461538464
5188,1041,2053,2023-01-01 01:26:27,No,American Express,City-8,Restaurant,Purchase at Merchant-2053,-0.029677242077337754,0.8846153846153846
5189,1082,2029,2023-01-01 01:26:28,Yes,Discover,City-6,Restaurant,Purchase at Merchant-2029,-0.3803559885264471,-0.038461538461538464
5190,1008,2085,2023-01-01 01:26:29,Yes,MasterCard,City-19,Online Shopping,Purchase at Merchant-2085,0.7063440603013882,0.07692307692307693
5191,1001,2019,2023-01-01 01:26:30,No,Discover,City-39,Groceries,Purchase at Merchant-2019,-0.28874350362452783,-0.46153846153846156
5192,1058,2046,2023-01-01 01:26:31,No,Discover,City-28,Groceries,Purchase at Merchant-2046,-0.4085832218068671,-0.34615384615384615
5193,1036,2064,2023-01-01 01:26:32,Yes,Visa,City-16,Online Shopping,Purchase at Merchant-2064,0.426171126736897,0.5
5194,1027,2004,2023-01-01 01:26:33,No,Discover,City-14,Retail,Purchase at Merchant-2004,-0.16027687557204687,-0.23076923076923078
5195,1098,2032,2023-01-01 01:26:34,Yes,MasterCard,City-28,Travel,Purchase at Merchant-2032,-0.31060532678078284,0.2692307692307692
5196,1100,2074,2023-01-01 01:26:35,Yes,MasterCard,City-2,Retail,Purchase at Merchant-2074,0.6050885721119915,0.6923076923076923
5197,1022,2095,2023-01-01 01:26:36,No,American Express,City-37,Restaurant,Purchase at Merchant-2095,-0.7149887616905106,0.9230769230769231
5198,1074,2090,2023-01-01 01:26:37,Yes,Visa,City-35,Gas Station,Purchase at Merchant-2090,0.5604417436479335,0.038461538461538464
5199,1098,2056,2023-01-01 01:26:38,Yes,Discover,City-40,Gas Station,Purchase at Merchant-2056,-0.9018491318727155,-0.8846153846153846
5200,1021,2047,2023-01-01 01:26:39,No,Visa,City-46,Travel,Purchase at Merchant-2047,-0.9554312565359122,-0.8076923076923077
5201,1063,2027,2023-01-01 01:26:40,Yes,Visa,City-7,Travel,Purchase at Merchant-2027,-0.3795415323242248,0.8076923076923077
5202,1098,2096,2023-01-01 01:26:41,No,American Express,City-4,Gas Station,Purchase at Merchant-2096,0.14362599064166104,-0.23076923076923078
5203,1100,2012,2023-01-01 01:26:42,No,American Express,City-21,Online Shopping,Purchase at Merchant-2012,0.6996900322026492,0.7307692307692307
5204,1012,2025,2023-01-01 01:26:43,No,Visa,City-43,Restaurant,Purchase at Merchant-2025,-0.22208461251060085,-0.9230769230769231
5205,1017,2049,2023-01-01 01:26:44,No,Discover,City-1,Restaurant,Purchase at Merchant-2049,-0.8489312239181275,-0.9230769230769231
5206,1079,2082,2023-01-01 01:26:45,No,MasterCard,City-19,Groceries,Purchase at Merchant-2082,0.4533822665999813,0.2692307692307692
5207,1056,2014,2023-01-01 01:26:46,Yes,Discover,City-44,Groceries,Purchase at Merchant-2014,-0.5342209983414351,-0.11538461538461539
5208,1082,2036,2023-01-01 01:26:47,Yes,Visa,City-49,Travel,Purchase at Merchant-2036,-0.8676538323920303,0.9230769230769231
5209,1055,2081,2023-01-01 01:26:48,Yes,Visa,City-21,Restaurant,Purchase at Merchant-2081,-0.9214138722450327,0.34615384615384615
5210,1052,2087,2023-01-01 01:26:49,No,Discover,City-39,Gas Station,Purchase at Merchant-2087,0.7964244977355349,-0.23076923076923078
5211,1055,2070,2023-01-01 01:26:50,Yes,MasterCard,City-49,Travel,Purchase at Merchant-2070,0.7517974376258997,0.8461538461538461
5212,1062,2058,2023-01-01 01:26:51,Yes,Visa,City-25,Online Shopping,Purchase at Merchant-2058,-0.7649058334437067,-0.34615384615384615
5213,1050,2068,2023-01-01 01:26:52,Yes,Visa,City-41,Groceries,Purchase at Merchant-2068,0.5624936988370277,0.38461538461538464
5214,1001,2023,2023-01-01 01:26:53,No,MasterCard,City-7,Retail,Purchase at Merchant-2023,-0.5725459070610586,-0.8461538461538461
5215,1005,2034,2023-01-01 01:26:54,No,Visa,City-40,Groceries,Purchase at Merchant-2034,0.7303369120644291,0.7307692307692307
5216,1069,2087,2023-01-01 01:26:55,Yes,Discover,City-42,Online Shopping,Purchase at Merchant-2087,-0.3172395865250989,-0.3076923076923077
5217,1026,2045,2023-01-01 01:26:56,Yes,American Express,City-29,Restaurant,Purchase at Merchant-2045,-0.1984238691018644,0.6923076923076923
5218,1094,2043,2023-01-01 01:26:57,Yes,MasterCard,City-42,Gas Station,Purchase at Merchant-2043,-0.27197400856760484,-0.07692307692307693
5219,1048,2051,2023-01-01 01:26:58,Yes,MasterCard,City-18,Restaurant,Purchase at Merchant-2051,0.4206873852199921,-0.15384615384615385
5220,1002,2076,2023-01-01 01:26:59,Yes,MasterCard,City-4,Travel,Purchase at Merchant-2076,-0.20212845872071072,-0.8461538461538461
5221,1042,2054,2023-01-01 01:27:00,No,MasterCard,City-2,Retail,Purchase at Merchant-2054,-0.32227656323204695,0.038461538461538464
5222,1097,2036,2023-01-01 01:27:01,No,MasterCard,City-46,Gas Station,Purchase at Merchant-2036,-0.3092156114648549,0.19230769230769232
5223,1068,2040,2023-01-01 01:27:02,No,Visa,City-24,Groceries,Purchase at Merchant-2040,0.3625506316977655,0.9230769230769231
5224,1025,2025,2023-01-01 01:27:03,No,MasterCard,City-40,Online Shopping,Purchase at Merchant-2025,-0.04463990954001026,0.4230769230769231
5225,1003,2006,2023-01-01 01:27:04,Yes,American Express,City-32,Restaurant,Purchase at Merchant-2006,-0.9709197622262331,-0.6153846153846154
5226,1087,2075,2023-01-01 01:27:05,No,Discover,City-24,Groceries,Purchase at Merchant-2075,0.8807147841592221,-0.7307692307692307
5227,1001,2067,2023-01-01 01:27:06,Yes,Discover,City-50,Groceries,Purchase at Merchant-2067,0.941798999325899,-0.6538461538461539
5228,1081,2090,2023-01-01 01:27:07,Yes,Discover,City-34,Travel,Purchase at Merchant-2090,-0.819717549752006,0.07692307692307693
5229,1094,2044,2023-01-01 01:27:08,No,MasterCard,City-14,Retail,Purchase at Merchant-2044,0.15740848734528778,-0.8461538461538461
5230,1032,2079,2023-01-01 01:27:09,No,American Express,City-17,Retail,Purchase at Merchant-2079,-0.5441862258060052,0.7692307692307693
5231,1029,2016,2023-01-01 01:27:10,Yes,Visa,City-44,Online Shopping,Purchase at Merchant-2016,-0.8396559120229156,0.46153846153846156
